,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
261,261,261,com.kai.kaiticketing,86.0,4.4.5,id,beryllium,6,1622954000885,2021-06-06T04:33:20Z,1622954000885,3,,,,,,
262,262,262,com.kai.kaiticketing,,,id,A1601,6,1622956633942,2021-06-06T05:17:13Z,1622956633942,5,,,,,,
263,263,263,com.kai.kaiticketing,89.0,4.4.8,id,a31,6,1622961249827,2021-06-06T06:34:09Z,1622961249827,5,,,,,,
264,264,264,com.kai.kaiticketing,89.0,4.4.8,id,a71,6,1566187476574,2021-06-06T06:45:25Z,1622961925111,5,,Sangat membantu pembelian dan pemesanan tiket,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHkMDIpM1NQmndqqQ2FdrP30YrSMfMSoRqsgUX29Z7Xq0BfR753ZYy-1RX42CqGlW4iz2vCvA4GaySQ&corpus=PUBLIC_REVIEWS
265,265,265,com.kai.kaiticketing,,,en,a51,6,1622962423113,2021-06-06T06:53:43Z,1622962423113,5,,,,,,
266,266,266,com.kai.kaiticketing,89.0,4.4.8,id,a51,6,1622962720666,2021-06-06T06:58:40Z,1622962720666,1,,"Beli tiket waktu bayar ternyata uda melampaui waktu yg di tentukan tapi saldo saya sudah terpotong tapi di aplikasi tdk ada tiket saya. Telp call senter uda habis pulsa banyak cs malah muter"" ngmg nya suruh nunggu terus 30menit nunggu gk hasil masih suruh nunggu..mau pesen tiket kreta aja kok ribet bgt..repot!!",2021-06-08T02:36:56Z,1623119816032.0,"halo kak, kalau gagal seperti itu memang nanti saldonya akan kembali lagi, namun apabila sampai H+1 uang belum juga kembali, silahkan hubungi call center kami kembali, nanti akan kami bantu untuk kembalikan uangnya dari pihak pembayaran",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGcHlSk5JsoWD0qJsuyMLcDZ7-Ax-bSuo39Z6cEOJNtHrd8Cjjn3MTP6QguOKZ6lUH0GXVSNdI5egog&corpus=PUBLIC_REVIEWS
267,267,267,com.kai.kaiticketing,88.0,4.4.7,id,j7y17lte,6,1622965287728,2021-06-06T07:41:32Z,1622965292423,4,,,,,,
268,268,268,com.kai.kaiticketing,89.0,4.4.8,id,2026,6,1622966089698,2021-06-06T07:54:49Z,1622966089698,1,,Loading terlalu lama,2021-06-08T02:35:55Z,1623119755689.0,"halo kak, admin coba cepet kok kak, pastikan sinyal networknya juga bagus ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHaoZU2Z_QRFpNm0g4BNoAp47v9R0Pfw0EnBOvsNsHuQEn1Mtvz7koYMhj4F1Xr_CW4lqCj73whREFy&corpus=PUBLIC_REVIEWS
269,269,269,com.kai.kaiticketing,,,id,kate,6,1622967021933,2021-06-06T08:10:21Z,1622967021933,5,,Sangat membantu sekali terima kasih kai,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHCzuMO7vIeqCp29g1Bx_OI9MgcZuKGnPzfDB2ytypNo_Fg3M7OpZsLqvaQMzsJ8e5m3rjOrPO9or8a&corpus=PUBLIC_REVIEWS
270,270,270,com.kai.kaiticketing,88.0,4.4.7,en,a5y17lte,6,1622967313925,2021-06-06T08:15:13Z,1622967313925,4,,bagus sekali pembayaran sudah bisa menggunakan qris jadi lebih mudah mungkin bisa ditambahkan untuk bisa memberi review rating setiap perjalanan yg sudah dilampaui seperti pada aplikasi ojek online jadi keluhan bisa disampaikan oleh pelanggan,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFCOULznJN23UG70d5OTe52Q1Fe8afj0moACQ_CuEYqlTcSEHeUeTXYTNuo2oLsvrhtZQk6uzT6hGq9&corpus=PUBLIC_REVIEWS
271,271,271,com.kai.kaiticketing,,,id,ginkgo,6,1622968073826,2021-06-06T08:27:53Z,1622968073826,3,,Kenapa ya mau daftar kok gak bisa,2021-06-08T02:35:16Z,1623119716527.0,"halo kak, kendala tidak bisa daftarnya seperti apa ya kak? bisa didetilkan kembali kendalanya kak?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH_JxLnJ3n6yvZuLWYEudmuN83pmmIxJ-vet8tTBtsywKABn6Cw41FYNI9hSQ9L-KhsU6ntihBFPuSV&corpus=PUBLIC_REVIEWS
272,272,272,com.kai.kaiticketing,89.0,4.4.8,id,a50,6,1521573472558,2021-06-06T08:43:00Z,1622968980649,5,,Aplikasi sering ngga bisa menampilkan tiket KA,2018-10-01T02:36:33Z,1538361393156.0,"Kami telah melakukan investigasi dan perbaikan. Silahkan Anda coba sekali lagi. Jika Anda masih mengalami masalah yang sama, mohon informasikan detail akun KAI Anda ke cs@kai.id untuk investigasi lebih lanjut.",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEskoe2nBbfj4A6J9GIcIGApW3SpmLex30OnOWFRyStIUuMr1rlL0uoAdpQX4RuZvZXb-AUHKk9_Rg8&corpus=PUBLIC_REVIEWS
273,273,273,com.kai.kaiticketing,88.0,4.4.7,id,whyred,6,1622969366843,2021-06-06T08:49:26Z,1622969366843,5,,,,,,
274,274,274,com.kai.kaiticketing,89.0,4.4.8,id,lancelot,6,1622970588747,2021-06-06T09:11:06Z,1622970666052,3,,Ko sekarang pembayaran pilihannya ga ada yang pake link aja ya? Sekarang cuma tersedia kartu debit. Pilihan cuma itu aja.. Apa ya harus kembali jaman dulu beli manual saja?,2021-06-08T02:34:57Z,1623119697093.0,"halo kak, pilihan pembayaran saat ini lengkap kok kak, linkaja juga ada dan yang lain juga, apakah aplikasi memberikan pesan error yang lain kak?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHdz0OXABgcmuFbORceJyNo7Bz7FQJHCiGEHIp7AGUmTKZzGXyno8R2aEABa_n3xY-vkJgvE9nu9hqf&corpus=PUBLIC_REVIEWS
275,275,275,com.kai.kaiticketing,,,id,cactus,6,1622971779837,2021-06-06T09:29:39Z,1622971779837,1,,"Ini kenapa setelah tes genose, di aplikasi tes covid gk bisa kebuka, loading trus. Bsk mau brngkt nih.",2021-06-08T02:34:01Z,1623119641504.0,"halo kak, aplikasi tes covid bukan dari kai ya kak namun dari pihak UGM, tapi saat ini lancar kok kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF3WNGyyMWTL1uucqExZ23Jrxi0poh3Zd3AhjdbF8pTS5hHbGYyU1kpmIsRzn4Mtu_A6lxP_0XJvJl7&corpus=PUBLIC_REVIEWS
276,276,276,com.kai.kaiticketing,,,id,a12,6,1622972860621,2021-06-06T09:47:40Z,1622972860621,5,,,,,,
277,277,277,com.kai.kaiticketing,89.0,4.4.8,id,a21s,6,1622973993798,2021-06-06T10:06:33Z,1622973993798,3,,Saya mau beli tiket tapi setiap saya melengkapi data selalu terjadi eror di aplikasi dan berakhir saya tidak bisa mmesan,2021-06-08T02:32:46Z,1623119566880.0,"halo kak, bisa dijelaskan kembali kak selalu terjadi errornya seperti apa? apakah aplikasi memberikan pesan error? untuk bantuan aplikasi silahkan hubungi kami di email cs@kai.id atau twitter @kai121 ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGaOYts-4Q0c1tb5ctZpd_oM9GafJgppYMBafCKvh_-ilNsNMglYIOHYwFUaKhNiXrV2Di0a1G0BW9Q&corpus=PUBLIC_REVIEWS
278,278,278,com.kai.kaiticketing,88.0,4.4.7,id,1902,6,1622974755272,2021-06-06T10:19:15Z,1622974755272,5,,,,,,
279,279,279,com.kai.kaiticketing,89.0,4.4.8,en,lavender,6,1622978047357,2021-06-06T11:14:07Z,1622978047357,2,,Setelah di update. Tidak bisa beli tiket kurang dari 2 jam keberangkatan. Tolong kembalikan ke versi yg lama!!!,2021-06-08T02:31:51Z,1623119511457.0,"halo kak, sedang dalam tahap bug fixing ya kak, mohon maaf sebelumnya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHPx_1AKjBfQPf1wK3kuV4BNsI8jLlBwtr6QoEE3xXRg_pv20Xp4H7GLtlKCFfGo5dXi3XlG5thiP4L&corpus=PUBLIC_REVIEWS
280,280,280,com.kai.kaiticketing,88.0,4.4.7,id,santoni,6,1622981281381,2021-06-06T12:08:01Z,1622981281381,1,,"Refund dari aplikasi hanya bisa beberapa bank, sangat sedikit sekali, juga tidak ada menu refund via e wallet. Kacau sudah, refund harus sesuai nama pemesan tiket + bank yang disediakan sedikit sekali. Perbaiki lah, BUMN kok begini",2021-06-08T02:31:04Z,1623119464398.0,"halo kak, refund harus sesuai dengan nama yang di tiket karena kita khawatir kalau bukan bagian dari penumpang yang ada di tiket nanti akan disalahgunakan oleh orang lain yang tidak dikenal yang tidak bertanggung jawab yang justru merugikan penumpang karena tiket dibatalkan dan uang refund masuk ke orang lain, maaf ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGx7nUACNardW08Dn9lyQspKqSDraSUG9gM07JvyDBJxifO8WY_UPqXMfWby4p54yCF_eN5aYUKe_qB&corpus=PUBLIC_REVIEWS
281,281,281,com.kai.kaiticketing,88.0,4.4.7,id,A37f,6,1622982536769,2021-06-06T12:28:56Z,1622982536769,5,,Trima kasih kai,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGAbPC_0FgV4-H8obVi5UAVlUYuBcqwok961jJRbKjwpNNrH_SG7G9phEtRAT47b0VCF3zTBvqjPRI0&corpus=PUBLIC_REVIEWS
282,282,282,com.kai.kaiticketing,88.0,4.4.7,en,a71,6,1622982898160,2021-06-06T12:34:58Z,1622982898160,5,,,,,,
283,283,283,com.kai.kaiticketing,89.0,4.4.8,id,platina,6,1622983988765,2021-06-06T12:53:08Z,1622983988765,5,,Aplikasi kai acces setelah update kok nggak bisa unt booking go show,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGXoMNZ1X4XFWRnWix_dumIor9_AcTijH5Q1hD4NSfIB5basn2gdhTROENJbduEVHle5p3bgKZ8Vm_d&corpus=PUBLIC_REVIEWS
284,284,284,com.kai.kaiticketing,89.0,4.4.8,id,ASUS_X00T_2,6,1622985478504,2021-06-06T13:17:58Z,1622985478504,1,,"Tolong di kasih tombol bayar...langsung. Ngelink k link aj pas lihat saldo,saldo kosong pas saldo sudah d isi balik lagi k kai acces eh tombol bayar nya tidak ada",2021-06-08T02:29:24Z,1623119364542.0,"halo kak, sebelum melakukan pembayaran pastikan saldonya ada dulu ya kak, kalau saldonya kosong pasti akan gagal pembayarannya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGhqwY6Ap9ElGodhMQRy_9TcXY5-e6GnEFfFvhoqazgxHkjgc3UWo8BjkSdjHyrrMn1vJcg3wP5u7rM&corpus=PUBLIC_REVIEWS
285,285,285,com.kai.kaiticketing,88.0,4.4.7,id,2026,6,1622985548412,2021-06-06T13:19:08Z,1622985548412,5,,,,,,
286,286,286,com.kai.kaiticketing,89.0,4.4.8,id,olive,6,1622987626091,2021-06-06T13:53:46Z,1622987626091,5,,"Mantap kali ini aplikasi ,",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFBxO1KjTbbJ8ab6DXJj8dmzWfsU7aURvJxGg9Weclo43V1A884LW1dTUbgCFwkbM7hLWA--WO8l9Xq&corpus=PUBLIC_REVIEWS
287,287,287,com.kai.kaiticketing,87.0,4.4.6,id,a31,6,1622990608058,2021-06-06T14:43:28Z,1622990608058,5,,,,,,
288,288,288,com.kai.kaiticketing,85.0,4.4.4,id,gt5note8lte,6,1622991491033,2021-06-06T14:58:11Z,1622991491033,5,,Ok,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEgdMEDdkTAaSzj59TohS7VXSIBHzKtZ20XP3G3qdSEx9XxJhRcjl4WW1WA1ZcGRfWWTtmGlVuR2SDd&corpus=PUBLIC_REVIEWS
289,289,289,com.kai.kaiticketing,88.0,4.4.7,id,RMX1971,6,1622994971962,2021-06-06T15:56:11Z,1622994971962,5,,,,,,
290,290,290,com.kai.kaiticketing,84.0,4.4.3,id,a30,6,1622999725077,2021-06-06T17:15:25Z,1622999725077,5,,,,,,
291,291,291,com.kai.kaiticketing,86.0,4.4.5,id,OP4EFDL1,6,1623000524199,2021-06-06T17:28:44Z,1623000524199,4,,,,,,
292,292,292,com.kai.kaiticketing,,,en,Z00A,6,1623002697562,2021-06-06T18:04:57Z,1623002697562,5,,,,,,
293,293,293,com.kai.kaiticketing,89.0,4.4.8,en,OP4C77L1,6,1623007443314,2021-06-06T19:24:03Z,1623007443314,5,,,,,,
294,294,294,com.kai.kaiticketing,88.0,4.4.7,id,j6lte,6,1564938763637,2021-06-06T22:42:39Z,1623019359019,4,,Asli dari KAI.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGpifwSJJtwKEqxQlf6xDo5hxe7bw8e2p9IFFB3rN62x5ZH3Zruy52kq4UOsbNFizGfbXAvEFTVRj63&corpus=PUBLIC_REVIEWS
295,295,295,com.kai.kaiticketing,89.0,4.4.8,id,crownlte,6,1623019586313,2021-06-06T22:46:26Z,1623019586313,4,,Tepat waktu..,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHj_kvPJR8qL7tjf36qBbq-WoZRxXNElJ9XNaruzRpQylOpjj1CY7Cqm4-ydItiGxAx4nlEN3rx8ky8&corpus=PUBLIC_REVIEWS
296,296,296,com.kai.kaiticketing,88.0,4.4.7,en,ASUS_I001_1,6,1623022027409,2021-06-06T23:27:07Z,1623022027409,5,,,,,,
297,297,297,com.kai.kaiticketing,,,id,1904,6,1623022852438,2021-06-06T23:40:52Z,1623022852438,5,,,,,,
298,298,298,com.kai.kaiticketing,85.0,4.4.4,id,1601,6,1623030988416,2021-06-07T01:56:28Z,1623030988416,5,,Good,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGWjJ0n9dpncBIYZxCi6GxV0RDXcBbNZyD64wXZ-Tzbvi6-_cyz2wzoi3U8JyAo83UyuyfnY6JTYs49&corpus=PUBLIC_REVIEWS
299,299,299,com.kai.kaiticketing,,,id,jasmine_sprout,6,1623032498878,2021-06-07T02:21:38Z,1623032498878,5,,,,,,
300,300,300,com.kai.kaiticketing,89.0,4.4.8,id,1718,6,1622268570422,2021-06-07T02:56:01Z,1623034561241,1,,"Punya saya versi aplikasi sudah 4.4.8 dan pengembangan versi 89. Di hape selain Vivo saya sudah banyak metode pembayaran. Dan di hape saya masih pembayaran cuma satu metode, yaitu metode kartu debit.",2021-05-30T04:14:21Z,1622348061056.0,"hmm engga kok kak, updatenya menyeluruh utk semua tipe hp. coba skrg ke menu akun lalu pastikan versi aplikasinya 4.4.7 dan pengembangan versi 88. lalu bisa dicoba cek juga utk install atau lihat di hp merk lain, apakah metode pembayarannya kasusnya sama hanya ada direct debit saja atau tidak ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFx-BA4b6wPUU83kPuK4gBZvxAPUXNWbdIHDIcxjKWLJRpSunYUd0C2y5-BBY3A9Kh7FsVbRCOnoa2D&corpus=PUBLIC_REVIEWS
301,301,301,com.kai.kaiticketing,,,id,begonia,6,1623035955075,2021-06-07T03:19:15Z,1623035955075,5,,,,,,
302,302,302,com.kai.kaiticketing,89.0,4.4.8,id,citrus,6,1623038322128,2021-06-07T03:58:42Z,1623038322128,5,,,,,,
303,303,303,com.kai.kaiticketing,89.0,4.4.8,id,CPH1901,6,1623039456449,2021-06-07T04:17:36Z,1623039456449,5,,,,,,
304,304,304,com.kai.kaiticketing,88.0,4.4.7,id,beyond2,6,1623040475550,2021-06-07T04:34:35Z,1623040475550,5,,,,,,
305,305,305,com.kai.kaiticketing,89.0,4.4.8,id,gto,6,1623041049234,2021-06-07T04:44:09Z,1623041049234,5,,kai asx tiken kretae a pi,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFy0vcojVlIt3egnkt2gQ7jOs1uYBbk1_J_3dDBFvJB1AZHl-q912UayvFye4bXvpJQmGo20-PwpSdu&corpus=PUBLIC_REVIEWS
306,306,306,com.kai.kaiticketing,85.0,4.4.4,id,RMX2193,6,1623042992122,2021-06-07T05:16:32Z,1623042992122,5,,,,,,
307,307,307,com.kai.kaiticketing,88.0,4.4.7,id,angelica,6,1623045041935,2021-06-07T05:50:41Z,1623045041935,5,,,,,,
308,308,308,com.kai.kaiticketing,89.0,4.4.8,id,RMX2189,6,1623047751421,2021-06-07T06:35:51Z,1623047751421,4,,kalo bisa tambahkan pembayaran pake dana juga soalnya saya ga punya link aja,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGurBmUugnDaHvIKSs0FXabpN9QzAN4Ebaeb-WlgVI2wRxzaIs1Bgbj4Qh22euTl9cJ0pG2tM4BlW4D&corpus=PUBLIC_REVIEWS
309,309,309,com.kai.kaiticketing,89.0,4.4.8,id,ginkgo,6,1623053148381,2021-06-07T08:05:48Z,1623053148381,3,,Untuk pemesanan sedikit susah alaagi untuk ka lokal nama penumpang pertama tidak bisa diganti,2021-06-08T02:25:42Z,1623119142837.0,"halo kak, untuk penumpang pertama di kereta lokal memang tidak bisa diubah ya kak, karena tiketnya kan ada dipemilik akun dan tidak bisa dipindahtangankan",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGz_D9SDK6j5lm7fuYnWYi0T0vQG4yC4KhaJJY2FnnSSfBF_ozx1OxoaXiFpQB_fWkoRQw05FGZruzt&corpus=PUBLIC_REVIEWS
310,310,310,com.kai.kaiticketing,89.0,4.4.8,id,1902,6,1623053510718,2021-06-07T08:11:50Z,1623053510718,1,,"Aplikasi sangat membingungkan gak jelas, menyusahkan orang tua, lebih baik naik bis saja gak ribet....",2021-06-08T02:24:30Z,1623119070561.0,"halo kak, bagian mana yang membingungkan ya kak? untuk bantuan aplikasi bisa tanyakan pada cs di stasiun ya kak untuk lebih jelasnya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFCWXatLsTInTO0mI5rsxiH93NfrRmAbZmlNUU5b1Bd8oXyTnx5PTcAtsGemm1T6itlvIxGk_zHgIUD&corpus=PUBLIC_REVIEWS
311,311,311,com.kai.kaiticketing,88.0,4.4.7,id,j3xlte,6,1623055635080,2021-06-07T08:47:15Z,1623055635080,5,,Sangat bagus,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOExSSYmSdTCSU3GcVeygGtDk4borr3Gbo1Jc_fW2-ZHJ13WfaOL6YTPxdcR1R2x76tBYSFrGNwZLdYh&corpus=PUBLIC_REVIEWS
312,312,312,com.kai.kaiticketing,89.0,4.4.8,id,OP4B80L1,6,1623057150819,2021-06-07T09:12:30Z,1623057150819,3,,"Aplikasix cukup bagus,memudahkan penumpang utk pesan tiket KAI tanpa harus dtg ke stasiun.tp ada bberapa yg d perbaikan. 1.sperti saat salah plih metode pembyaran tdk ada menu ganti metode pmbyran.qta hrs pesen baru n plih seat baru. 2.tidak ada menu hapus riwayat pemesanan tiket. Sukses selalu, dan semoga sll maju.",2021-06-08T02:23:24Z,1623119004801.0,"halo kak, untuk metode pembayaran hanya sekali saja ya kak, tidak bisa diubah",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF1V5OiOWJIBNTzMm4ZN1Ihii1pvMfq0utmzRRFpgMAhg2uVEJZICy_Fn2I-ZQFoxIHOyQdTT_aFMsC&corpus=PUBLIC_REVIEWS
313,313,313,com.kai.kaiticketing,88.0,4.4.7,id,OP4B80L1,6,1623059709737,2021-06-07T09:55:09Z,1623059709737,5,,,,,,
314,314,314,com.kai.kaiticketing,88.0,4.4.7,id,a51,6,1623060154749,2021-06-07T10:02:34Z,1623060154749,5,,,,,,
315,315,315,com.kai.kaiticketing,88.0,4.4.7,id,CPH1909,6,1623061506714,2021-06-07T10:25:06Z,1623061506714,5,,,,,,
316,316,316,com.kai.kaiticketing,89.0,4.4.8,en,RMX1851,6,1623061999848,2021-06-07T10:33:19Z,1623061999848,1,,Knp hari ini mau booking tiket kereta api lokal susah sekali?? Apa ada perbaikan kah??,2021-06-08T02:21:29Z,1623118889670.0,"halo kak, susah bookingnya seperti apa ya kak? lancar kok kak tidak sedang ada perbaikan",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE8VFpvxbdv2NNtNYH4PTErMhDKVcWB7BIb4yhxEJMrwEvCNi5UEAMU30PnRY0TkGdlPGyu_v1BMMgL&corpus=PUBLIC_REVIEWS
317,317,317,com.kai.kaiticketing,73.0,4.3.3,ms,CPH1801,6,1623062317970,2021-06-07T10:38:37Z,1623062317970,5,,,,,,
318,318,318,com.kai.kaiticketing,84.0,4.4.3,id,RMX2180,6,1623062726574,2021-06-07T10:45:26Z,1623062726574,5,,,,,,
319,319,319,com.kai.kaiticketing,89.0,4.4.8,id,ginkgo,6,1623062847985,2021-06-07T10:47:27Z,1623062847985,5,,,,,,
320,320,320,com.kai.kaiticketing,89.0,4.4.8,id,2036,6,1623063468302,2021-06-07T10:57:48Z,1623063468302,4,,,,,,
321,321,321,com.kai.kaiticketing,88.0,4.4.7,id,A1601,6,1623065624898,2021-06-07T11:33:44Z,1623065624898,4,,,,,,
322,322,322,com.kai.kaiticketing,89.0,4.4.8,id,ginkgo,6,1623068244142,2021-06-07T12:17:24Z,1623068244142,3,,Cara mengganti nomer telfon gimana ya?,2021-06-08T02:21:05Z,1623118865143.0,"halo kak, untuk saat ini belum tersedia fitur ganti nomor handphone ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFNwjT13piKiM1hksZ9VwUYCrXlIcf2ZTDs0ehI_3cWcFOe-QZEUmxT55xiWYYS4IJi1SulIhj3vtSx&corpus=PUBLIC_REVIEWS
323,323,323,com.kai.kaiticketing,89.0,4.4.8,id,RMX2001L1,6,1623070223376,2021-06-07T12:50:23Z,1623070223376,1,,"Sudah kesekian kalinya kursi saya ada yg menempati dan orang tersebut tidak mau pindah/pura2 tidur. Saya merasa sangat tidak nyaman, mohon untuk disampaikan ke bagian terkait. terima kasih",2021-06-08T02:20:24Z,1623118824247.0,"halo kak, saran dari admin kalau ada permasalahan seperti tersebut bisa hubungi petugas yang ada di kereta ya kak, seperti kondektur atau polsuska yang ada di kereta ya, nanti pasti dibantu kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFT4YImqWktDIvCUSt1A_9w-pgjWuMWVlBr-4UYMc124hNELjLuKLCW0FOa9zT2MXYexeeJhd4g5bpV&corpus=PUBLIC_REVIEWS
324,324,324,com.kai.kaiticketing,88.0,4.4.7,en,begonia,6,1623070242160,2021-06-07T12:50:42Z,1623070242160,5,,,,,,
325,325,325,com.kai.kaiticketing,89.0,4.4.8,id,j7y17lte,6,1623072704695,2021-06-07T13:31:44Z,1623072704695,2,,Awal nya enak enak aja.. tapi hari ini mau pesan tiket kereta tiba tiba data diri akun berubah sendiri dan sulit dibenahi. Bikin jengkel saja....,2021-06-08T02:19:14Z,1623118754109.0,"halo kak, data diri berubah sendiri gimana ya kak? bisa didetilkan kembali kendalanya?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHXTocOG_cG_Z2AkFD9S8dAMciUcAMlIjeb4UapSEME-NtV1fivGebyi5gY0ob2EmaKYp7042RYM5tn&corpus=PUBLIC_REVIEWS
326,326,326,com.kai.kaiticketing,88.0,4.4.7,id,CPH1701,6,1623072829117,2021-06-07T13:33:49Z,1623072829117,5,,,,,,
327,327,327,com.kai.kaiticketing,88.0,4.4.7,id,begonia,6,1623076220160,2021-06-07T14:30:20Z,1623076220160,5,,,,,,
328,328,328,com.kai.kaiticketing,88.0,4.4.7,id,1938,6,1623076675557,2021-06-07T14:37:55Z,1623076675557,4,,"Aplikasinya sudah bagus, pembayaranya lengkap tpi tidak semua bisa, saya sudah coba tf lewat ATM gk ada yg bisa, untung ada indomart walupun jauh tpi bisa trimakasih indomart",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHMlqY7QpZmZ1OytepHnV34x-RowhfDg4ur2-qhm-_TGUw71gQrQmurFn0QNxjZ1ZIR6hfDoFd8GB61&corpus=PUBLIC_REVIEWS
329,329,329,com.kai.kaiticketing,88.0,4.4.7,id,j8y18lte,6,1623076858651,2021-06-07T14:40:58Z,1623076858651,5,,,,,,
330,330,330,com.kai.kaiticketing,89.0,4.4.8,id,a51,6,1623077871526,2021-06-07T14:57:51Z,1623077871526,1,,"Yth admin KAI acces, semenjak update sistem menjadi 4.8.8, aplikasi tidak bisa digunakan untuk pemesanan tiket go show seperti sebelumnya. Ketika masuk menu tambah penumpang-lanjutkan-muncul report ""cannot read property to string of null"" Ini sangat menghambat mobilitas saya karena harus membeli langsung tiket go show di loket, sementara loket di Stasiun Tugu tidak melayani pembayaran non cash. Tolong segera diperbaiki sistemnya. Ingat, kepuasan konsumen sangat berpengaruh thd laba dan reputasi",2021-06-08T02:18:46Z,1623118726656.0,"halo kak, baik kak sedang dalam tahap bug fixing ya kak, mohon maaf sebelumnya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGWy5zPBg2P7ZDvzYtc6hVXkk-s1NGksIApLn3H3vVd5aSWCP5OT3MMP25xg__Uh_JrQKhfGaDHNjY6&corpus=PUBLIC_REVIEWS
331,331,331,com.kai.kaiticketing,89.0,4.4.8,id,1919,6,1575043806037,2021-06-07T15:40:15Z,1623080415948,5,,Kenapa tanggal pemesanannya nggak bisa diganti ???,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEa3oF-a85q7Wiaw08bkHqQYn2fBUxgUGMbLzacn3dZat9ERwiXD6A-CjRtt9wAgIYxNbfM0DiosMBH&corpus=PUBLIC_REVIEWS
